participant,recording,chunk,block,part,length,rater_label,confidence,nat_inf_label
JJNK,7220,chunk35,FA3,15544187-15544894,707,cds,1,T
JJNK,7220,chunk35,FA3,15554248-15555733,1485,cds,1,C
JJNK,7220,chunk35,FA3,15542296-15543254,958,cds,2,T
JJNK,7220,chunk35,FA3,15552679-15553973,1294,cds,1,C
JJNK,7220,chunk35,FA3,15525431-15527762,2331,ads,1,T
JJNK,7220,chunk35,FA3,15535027-15536092,1065,ads,1,T
JJNK,7220,chunk35,MC2,15497723-15498821,1098,ads,1,A
JJNK,7220,chunk35,MC2,15499623-15499954,331,ads,1,A
JJNK,7220,chunk35,MC1,15551299-15554740,3441,cds,1,A
JJNK,7220,chunk35,FC1,15525451-15528128,2677,cds,1,A
JJNK,7220,chunk7,FA2,2502607-2504014,1407,ads,2,A
JJNK,7220,chunk7,FA2,2500526-2501395,869,ads,2,A
JJNK,7220,chunk7,FA2,2472327-2473139,812,cds,1,A
JJNK,7220,chunk7,FA2,2523041-2523992,951,cds,1,A
JJNK,7220,chunk7,FA2,2480450-2480848,398,ads,1,A
JJNK,7220,chunk7,FA2,2516467-2517107,640,ads,3,A
JJNK,7220,chunk7,FA2,2493752-2495178,1426,ads,2,A
JJNK,7220,chunk7,FA2,2473224-2473819,595,cds,1,T
JJNK,7220,chunk7,FA2,2477975-2479929,1954,ads,1,A
JJNK,7220,chunk7,FA2,2492019-2492561,542,ads,2,A
JJNK,7220,chunk7,FA2,2512749-2513167,418,ads,2,A
JJNK,7220,chunk7,FA2,2495606-2499248,3642,ads,2,A
JJNK,7220,chunk7,FA2,2526989-2528009,1020,cds,1,A
JJNK,7220,chunk7,FA2,2521677-2522268,591,ads,3,A
JJNK,7220,chunk7,FA2,2467067-2468778,1711,ads,1,A
JJNK,7220,chunk7,FA2,2476838-2477467,629,ads,1,A
JJNK,7220,chunk7,FA3,2520164-2520615,451,ads,2,A
JJNK,7220,chunk7,FA3,2470077-2472608,2531,ads,2,A
JJNK,7220,chunk7,FA3,2525753-2527342,1589,ads,2,A
JJNK,7220,chunk7,FA3,2479852-2480299,447,ads,2,A
JJNK,7220,chunk7,FA3,2522115-2523345,1230,ads,2,A
JJNK,7220,chunk7,FA3,2508817-2512821,4004,ads,2,A
JJNK,7220,chunk7,FA3,2504516-2507941,3425,ads,2,A
JJNK,7220,chunk7,FA3,2513081-2517738,4657,ads,2,A
JJNK,7220,chunk7,FA1,2499606-2500723,1117,ads,2,A
JJNK,7220,chunk7,FA1,2495035-2495418,383,ads,1,A
JJNK,7220,chunk7,FA1,2492560-2493371,811,ads,1,A
JJNK,7220,chunk7,FA1,2504196-2504749,553,ads,2,A
JJNK,7220,chunk7,FA1,2518656-2519557,901,ads,1,A
JJNK,7220,chunk7,FA1,2487142-2488507,1365,ads,1,A
JJNK,7220,chunk7,FA1,2490063-2491686,1623,ads,1,A
JJNK,7220,chunk7,FA1,2520684-2521707,1023,ads,1,A
JJNK,7220,chunk7,FC1,2505483-2507416,1933,cds,2,T
JJNK,7220,chunk7,FC1,2525583-2527835,2252,cds,2,T
JJNK,7220,chunk7,FC1,2497750-2499333,1583,cds,2,T
JJNK,7220,chunk7,FC1,2493666-2496833,3167,cds,1,T
JJNK,7220,chunk7,FC1,2508456-2510666,2210,cds,2,T
JJNK,7220,chunk7,FC1,2518284-2518567,283,cds,2,T
JJNK,7220,chunk7,FC1,2484113-2488461,4348,cds,1,T
JJNK,7220,chunk7,FC1,2481898-2483368,1470,cds,1,T
JJNK,7220,chunk7,FC1,2499573-2503258,3685,cds,2,T
JJNK,7220,chunk7,FC1,2496958-2497292,334,cds,2,T
JJNK,7220,chunk7,FC1,2516126-2518149,2023,cds,2,T
JJNK,7220,chunk7,FC1,2522760-2523425,665,cds,2,T
JJNK,7220,chunk7,FC1,2489215-2491738,2523,cds,1,T
JJNK,7220,chunk7,FC1,2512160-2514716,2556,cds,2,T
JJNK,7220,chunk7,FC1,2514896-2515080,184,cds,2,T
JJNK,7220,chunk7,FC1,2504019-2504306,287,cds,2,T
JJNK,7220,chunk7,FC1,2474353-2478326,3973,cds,1,T
JJNK,7220,chunk7,FC1,2510753-2511103,350,cds,2,T
JJNK,7220,chunk7,FC1,2511570-2511994,424,cds,2,T
JJNK,7220,chunk37,FA2,15632370-15633879,1509,cds,1,A
JJNK,7220,chunk37,FA2,15661444-15662622,1178,cds,1,C
JJNK,7220,chunk37,FA3,15670799-15672159,1360,ads,1,A
JJNK,7220,chunk37,FA3,15641318-15642239,921,cds,1,T
JJNK,7220,chunk37,FA3,15639917-15640771,854,cds,1,T
JJNK,7220,chunk37,FA3,15666543-15668522,1979,cds,1,A
JJNK,7220,chunk37,FA3,15632991-15633594,603,cds,1,A
JJNK,7220,chunk37,FA1,15630200-15632118,1918,ads,1,A
JJNK,7220,chunk37,FA1,15668705-15669471,766,ads,1,A
JJNK,7220,chunk37,FA1,15669647-15670846,1199,ads,1,A
JJNK,7220,chunk37,FA1,15672313-15673085,772,ads,1,A
JJNK,7220,chunk37,MC1,15660091-15660761,670,ads,1,A
JJNK,7220,chunk25,FA2,6427020-6427990,970,ads,2,T
JJNK,7220,chunk25,FA2,6437540-6439700,2160,ads,2,A
JJNK,7220,chunk25,FA3,6436150-6437180,1030,ads,2,A
JJNK,7220,chunk25,FA3,6457070-6458610,1540,ads,2,T
JJNK,7220,chunk25,FA3,6438990-6439510,520,ads,2,A
JJNK,7220,chunk25,FA3,6464920-6466080,1160,ads,2,T
JJNK,7220,chunk25,MC1,6480170-6480630,460,cds,2,C
JJNK,7220,chunk25,MC1,6456020-6457210,1190,cds,2,C
JJNK,7220,chunk25,MC1,6481550-6482110,560,cds,2,C
JJNK,7220,chunk25,MC1,6432240-6433370,1130,cds,2,C
JJNK,7220,chunk25,MC1,6485400-6485920,520,cds,2,C
JJNK,7220,chunk25,FC1,6444920-6446070,1150,cds,2,C
JJNK,7220,chunk25,FC1,6441100-6441580,480,cds,2,T
JJNK,7220,chunk25,FC1,6476700-6477470,770,cds,2,T
JJNK,7220,chunk25,FC1,6446150-6448450,2300,cds,2,C
JJNK,7220,chunk25,FC1,6431700-6432150,450,cds,2,T
JJNK,7220,chunk25,FC1,6449670-6450840,1170,cds,2,T
JJNK,7220,chunk25,FC1,6474640-6475340,700,cds,2,T
JJNK,7220,chunk25,FC1,6441760-6442320,560,cds,2,T
JJNK,7220,chunk25,FC1,6482820-6483710,890,cds,2,C
JJNK,7220,chunk25,FC1,6453860-6454510,650,cds,2,T
JJNK,7220,chunk25,FC1,6480340-6481210,870,cds,2,T
JJNK,7220,chunk25,FC1,6461610-6463930,2320,cds,2,C
JJNK,7220,chunk22,FA2,6275074-6276987,1913,cds,1,A
JJNK,7220,chunk22,FA2,6291847-6292580,733,ads,1,A
JJNK,7220,chunk22,FA2,6290506-6291580,1074,ads,1,A
JJNK,7220,chunk22,FA2,6269209-6271500,2291,cds,1,A
JJNK,7220,chunk22,FC1,6296744-6297755,1011,ads,3,A
JJNK,7220,chunk22,FC1,6281407-6282191,784,ads,1,C
JJNK,7220,chunk22,FC1,6245866-6248405,2539,ads,1,C
JJNK,7220,chunk22,FA1,6272133-6276355,4222,ads,2,A
JJNK,7220,chunk22,FA1,6237283-6238230,947,cds,2,T
JJNK,7220,chunk22,FA1,6270901-6272037,1136,ads,1,A
JJNK,7220,chunk22,FA1,6285209-6286123,914,ads,2,A
JJNK,7220,chunk22,FA1,6282123-6283912,1789,ads,2,A
JJNK,7220,chunk22,FA1,6263950-6265799,1849,cds,3,T
JJNK,7220,chunk22,FA1,6241949-6244966,3017,cds,2,T
JJNK,7220,chunk22,FA1,6258337-6259284,947,junk,1,T
JJNK,7220,chunk22,FA1,6291118-6292054,936,ads,1,A
JJNK,7220,chunk22,FA1,6288411-6290506,2095,ads,1,A
JJNK,7220,chunk22,FA1,6246090-6247194,1104,cds,2,T
JJNK,7220,chunk22,FA1,6286629-6287345,716,ads,1,A
JJNK,7220,chunk22,MC3,6245880-6249646,3766,ads,1,C
JJNK,7220,chunk22,MC3,6285827-6286444,617,ads,1,C
JJNK,7220,chunk22,MC3,6278061-6278999,938,ads,1,C
JJNK,7220,chunk22,MC3,6293010-6293986,976,ads,1,C
JJNK,7220,chunk22,MC3,6264912-6267406,2494,ads,1,C
JJNK,7220,chunk22,FA4,6274888-6277074,2186,ads,1,A
JJNK,7220,chunk5,FA2,2277112-2277846,734,cds,1,C
JJNK,7220,chunk5,FA2,2285367-2286938,1571,cds,2,C
JJNK,7220,chunk5,FA2,2295200-2296652,1452,cds,2,T
JJNK,7220,chunk5,FA2,2311926-2312900,974,ads,1,A
JJNK,7220,chunk5,FA2,2290741-2291091,350,cds,2,T
JJNK,7220,chunk5,FA2,2279791-2280136,345,cds,2,C
JJNK,7220,chunk5,FA2,2268275-2269755,1480,cds,2,T
JJNK,7220,chunk5,FA2,2275150-2276668,1518,cds,1,C
JJNK,7220,chunk5,FA2,2266797-2268184,1387,ads,1,T
JJNK,7220,chunk5,FA2,2273433-2275064,1631,cds,1,T
JJNK,7220,chunk5,FA2,2270540-2273040,2500,cds,2,T
JJNK,7220,chunk5,FA2,2255569-2257118,1549,ads,1,A
JJNK,7220,chunk5,FA3,2256587-2258354,1767,ads,1,A
JJNK,7220,chunk5,FA3,2312264-2313813,1549,ads,1,A
JJNK,7220,chunk5,FA1,2269346-2272964,3618,cds,1,T
JJNK,7220,chunk5,FA1,2265122-2266864,1742,cds,1,T
JJNK,7220,chunk5,FA1,2282807-2284806,1999,cds,3,T
JJNK,7220,chunk5,FA1,2293486-2294521,1035,cds,2,T
JJNK,7220,chunk5,FA1,2297561-2300306,2745,cds,2,C
JJNK,7220,chunk5,FA1,2289376-2290825,1449,cds,2,T
JJNK,7220,chunk5,FA1,2262043-2264683,2640,cds,1,T
JJNK,7220,chunk5,FA1,2275714-2276275,561,cds,1,T
JJNK,7220,chunk5,FA1,2286083-2287971,1888,cds,2,T
JJNK,7220,chunk5,FA1,2308965-2312457,3492,ads,2,A
JJNK,7220,chunk5,FA1,2291344-2292288,944,cds,2,T
JJNK,7220,chunk5,FA1,2259413-2261320,1907,cds,1,T
JJNK,7220,chunk5,MC1,2296166-2298667,2501,ads,2,C
JJNK,7220,chunk5,MC1,2304489-2306561,2072,ads,2,C
JJNK,7220,chunk5,FC1,2273602-2274091,489,ads,1,A
JJNK,7220,chunk5,FC1,2287306-2288668,1362,ads,2,T
JJNK,7220,chunk5,FC1,2280583-2281336,753,junk,3,A
JJNK,7220,chunk5,FC1,2299867-2300642,775,ads,2,T
JJNK,7220,chunk5,FC1,2257086-2258000,914,ads,1,C
JJNK,7220,chunk5,FC1,2302306-2302693,387,ads,1,T
JJNK,7220,chunk5,FC1,2293346-2293948,602,ads,2,A
JJNK,7220,chunk5,FC1,2278650-2279704,1054,ads,2,A
JJNK,7220,chunk5,FC1,2303184-2304398,1214,ads,1,T
JJNK,7220,chunk5,FC1,2276316-2277020,704,ads,2,A
JJNK,7220,chunk46,FA2,22562202-22562608,406,ads,3,A
JJNK,7220,chunk46,FA2,22567769-22568269,500,ads,3,A
JJNK,7220,chunk46,FA2,22586615-22587218,603,ads,3,A
JJNK,7220,chunk46,FA2,22591180-22595336,4156,ads,3,A
JJNK,7220,chunk46,FA2,22609908-22610804,896,ads,3,A
JJNK,7220,chunk46,FA2,22597476-22602567,5091,ads,3,A
JJNK,7220,chunk46,FA2,22619504-22623797,4293,ads,3,A
JJNK,7220,chunk46,FA2,22605721-22606386,665,ads,3,A
JJNK,7220,chunk46,FA2,22587277-22589820,2543,ads,3,A
JJNK,7220,chunk46,FA2,22580886-22582305,1419,ads,3,A
JJNK,7220,chunk46,FA2,22571825-22573075,1250,ads,3,A
JJNK,7220,chunk46,FA2,22573944-22575062,1118,ads,3,A
JJNK,7220,chunk46,FA2,22563819-22564328,509,ads,3,A
JJNK,7220,chunk46,FA2,22583607-22585301,1694,ads,3,A
JJNK,7220,chunk46,FA2,22576499-22577509,1010,ads,3,A
JJNK,7220,chunk46,FA2,22607058-22608999,1941,ads,3,A
JJNK,7220,chunk46,FA1,22569488-22571745,2257,ads,3,A
JJNK,7220,chunk46,FA1,22579702-22581565,1863,ads,3,A
JJNK,7220,chunk46,FA1,22610167-22611936,1769,ads,3,A
JJNK,7220,chunk46,FA1,22614214-22615309,1095,ads,3,A
JJNK,7220,chunk46,FA1,22593495-22594019,524,ads,3,A
JJNK,7220,chunk46,FA1,22575153-22575998,845,ads,3,A
JJNK,7220,chunk46,FA1,22563953-22566424,2471,ads,3,A
JJNK,7220,chunk46,FA1,22560396-22563002,2606,ads,3,A
JJNK,7220,chunk46,FA1,22613100-22613916,816,ads,3,A
JJNK,7220,chunk46,FA1,22604080-22604575,495,ads,3,A
JJNK,7220,chunk46,FA1,22585808-22586293,485,ads,3,A
JJNK,7220,chunk46,FA1,22609435-22609968,533,ads,3,A
JJNK,7220,chunk46,FA1,22594848-22595227,379,ads,3,A
JJNK,7220,chunk46,FA1,22566560-22568051,1491,ads,3,A
JJNK,7220,chunk46,FA1,22615932-22616498,566,ads,3,A
JJNK,7220,chunk46,FA1,22590663-22591829,1166,ads,3,A
JJNK,7220,chunk46,FA1,22572117-22573267,1150,ads,3,A
JJNK,7220,chunk47,FA2,22633970-22637202,3232,ads,3,A
JJNK,7220,chunk47,FA2,22630648-22631547,899,ads,3,A
JJNK,7220,chunk47,FA2,22631865-22633391,1526,ads,3,A
JJNK,7220,chunk47,FA2,22662946-22663403,457,ads,3,A
JJNK,7220,chunk47,FA2,22624196-22627113,2917,ads,3,A
JJNK,7220,chunk47,FA2,22638367-22640042,1675,ads,3,A
JJNK,7220,chunk47,FA2,22660213-22661943,1730,ads,3,A
JJNK,7220,chunk47,FA2,22671156-22672156,1000,ads,3,A
JJNK,7220,chunk47,FA2,22648276-22652556,4280,ads,3,A
JJNK,7220,chunk47,FA2,22665303-22665869,566,ads,3,A
JJNK,7220,chunk47,FA2,22657487-22658086,599,ads,3,A
JJNK,7220,chunk47,FA2,22641502-22644015,2513,ads,3,A
JJNK,7220,chunk47,FA2,22667773-22668821,1048,ads,3,A
JJNK,7220,chunk47,FA2,22644653-22646051,1398,ads,3,A
JJNK,7220,chunk47,FA2,22675094-22675570,476,ads,3,A
JJNK,7220,chunk47,FA1,22673305-22675306,2001,ads,3,A
JJNK,7220,chunk47,FA1,22633374-22633916,542,ads,3,A
JJNK,7220,chunk47,FA1,22627233-22627733,500,ads,3,A
JJNK,7220,chunk47,FA1,22637694-22638425,731,ads,3,A
JJNK,7220,chunk47,FA1,22681359-22685726,4367,ads,3,A
JJNK,7220,chunk47,FA1,22676671-22677213,542,ads,3,A
JJNK,7220,chunk47,FA1,22672162-22672993,831,ads,3,A
JJNK,7220,chunk47,FA1,22623448-22624321,873,ads,3,A
JJNK,7220,chunk47,FA1,22668812-22671382,2570,ads,3,A
JJNK,7220,chunk47,FA1,22644381-22644872,491,ads,3,A
JJNK,7220,chunk47,FA1,22628883-22629497,614,ads,3,A
JJNK,7220,chunk47,FA1,22653094-22653589,495,ads,3,A
JJNK,7220,chunk47,FA1,22642704-22643190,486,ads,3,A
JJNK,7220,chunk47,FA1,22646283-22646849,566,ads,3,A
JJNK,7220,chunk47,FA1,22665983-22667806,1823,ads,3,A
JJNK,7220,chunk47,FA1,22661475-22663334,1859,ads,3,A
JJNK,7220,chunk47,FA1,22678076-22680259,2183,ads,3,A
JJNK,7220,chunk47,FA1,22655040-22656620,1580,ads,3,A
JJNK,7220,chunk47,FA1,22658083-22659849,1766,ads,3,A
JJNK,7220,chunk47,FA1,22663662-22665372,1710,ads,3,A
JJNK,7220,chunk47,FA1,22640023-22640471,448,ads,3,A
JJNK,7220,chunk40,FA2,16790395-16790863,468,ads,3,A
JJNK,7220,chunk40,FA2,16794311-16796182,1871,ads,3,A
JJNK,7220,chunk40,FA2,16756027-16759222,3195,ads,3,A
JJNK,7220,chunk40,FA2,16778826-16782739,3913,ads,3,A
JJNK,7220,chunk40,FA2,16812709-16814851,2142,ads,3,A
JJNK,7220,chunk40,FA2,16792330-16794066,1736,ads,3,A
JJNK,7220,chunk40,FA2,16802975-16803448,473,ads,3,A
JJNK,7220,chunk40,FA2,16769798-16770312,514,ads,3,A
JJNK,7220,chunk40,FA2,16776737-16777926,1189,ads,3,A
JJNK,7220,chunk40,FA2,16770780-16776355,5575,ads,3,A
JJNK,7220,chunk40,FA2,16800428-16801381,953,ads,3,A
JJNK,7220,chunk40,FA2,16759914-16760480,566,ads,3,A
JJNK,7220,chunk40,FA2,16766418-16768779,2361,ads,3,A
JJNK,7220,chunk40,FA2,16807663-16809000,1337,ads,3,A
JJNK,7220,chunk40,FA2,16810932-16811960,1028,ads,3,A
JJNK,7220,chunk40,FA2,16760831-16766088,5257,ads,3,A
JJNK,7220,chunk40,FA1,16796211-16800183,3972,ads,3,A
JJNK,7220,chunk40,FA1,16768568-16769193,625,ads,3,A
JJNK,7220,chunk40,FA1,16784782-16786983,2201,ads,3,A
JJNK,7220,chunk40,FA1,16803039-16806745,3706,ads,3,A
JJNK,7220,chunk40,FA1,16800735-16802745,2010,ads,3,A
JJNK,7220,chunk40,FA1,16810142-16811469,1327,ads,3,A
JJNK,7220,chunk40,FA1,16777659-16778352,693,ads,3,A
JJNK,7220,chunk40,FA1,16806775-16807642,867,ads,3,A
JJNK,7220,chunk40,FA1,16787634-16790093,2459,ads,3,A
JJNK,7220,chunk40,FA1,16759709-16760037,328,ads,3,A
JJNK,7220,chunk40,FA1,16754515-16756095,1580,ads,3,A
JJNK,7220,chunk40,FA1,16790546-16793099,2553,ads,3,A
JJNK,7220,chunk40,FA1,16775138-16776525,1387,ads,3,A
JJNK,7220,chunk41,FA2,16818908-16821174,2266,cds,2,A
JJNK,7220,chunk41,FA2,16849698-16850654,956,ads,2,A
JJNK,7220,chunk41,FA2,16832163-16835857,3694,ads,1,A
JJNK,7220,chunk41,FA2,16873683-16874531,848,ads,2,A
JJNK,7220,chunk41,FA2,16829910-16831663,1753,ads,1,A
JJNK,7220,chunk41,FA2,16853420-16856925,3505,ads,2,A
JJNK,7220,chunk41,FA2,16822500-16828800,6300,cds,2,A
JJNK,7220,chunk41,FA2,16868779-16871771,2992,ads,2,A
JJNK,7220,chunk41,FA2,16862720-16863544,824,cds,1,A
JJNK,7220,chunk41,FA2,16865326-16868231,2905,ads,2,A
JJNK,7220,chunk41,FA2,16836196-16839156,2960,ads,1,A
JJNK,7220,chunk41,FA2,16875288-16879054,3766,ads,2,A
JJNK,7220,chunk41,FA2,16839598-16844391,4793,ads,1,A
JJNK,7220,chunk41,FA2,16864256-16865051,795,ads,1,A
JJNK,7220,chunk41,FA2,16815449-16817132,1683,cds,1,A
JJNK,7220,chunk41,FA2,16859227-16859683,456,ads,1,A
JJNK,7220,chunk41,FA2,16844992-16847080,2088,ads,2,A
JJNK,7220,chunk41,FA1,16858316-16859333,1017,ads,2,A
JJNK,7220,chunk41,FA1,16828819-16829946,1127,ads,2,A
JJNK,7220,chunk41,FA1,16861300-16862600,1300,ads,2,A
JJNK,7220,chunk41,FA1,16850360-16852882,2522,ads,2,A
JJNK,7220,chunk41,FA1,16873202-16874632,1430,cds,1,A
JJNK,7220,chunk41,FA1,16867845-16868330,485,cds,1,A
JJNK,7220,chunk41,FA1,16848177-16849472,1295,ads,2,A
JJNK,7220,chunk41,MC1,16818336-16820695,2359,ads,2,A
JJNK,7220,chunk41,MC1,16822204-16822826,622,ads,2,A
JJNK,7220,chunk42,FA2,16890845-16893330,2485,ads,3,A
JJNK,7220,chunk42,FA2,16910976-16919176,8200,ads,3,A
JJNK,7220,chunk42,FA2,16921398-16921949,551,ads,3,A
JJNK,7220,chunk42,FA2,16908806-16909868,1062,ads,3,A
JJNK,7220,chunk42,FA2,16902904-16908488,5584,ads,3,A
JJNK,7220,chunk42,FA2,16927500-16928891,1391,ads,3,A
JJNK,7220,chunk42,FA2,16880455-16886060,5605,ads,3,A
JJNK,7220,chunk42,FA2,16894334-16900654,6320,ads,3,A
JJNK,7220,chunk42,FA2,16931211-16933509,2298,ads,3,A
JJNK,7220,chunk42,FA2,16888812-16889731,919,ads,3,A
JJNK,7220,chunk42,FA2,16923332-16926950,3618,ads,3,A
JJNK,7220,chunk42,FA1,16934209-16935005,796,ads,2,A
JJNK,7220,chunk42,FA1,16887694-16889176,1482,ads,3,A
JJNK,7220,chunk42,FA1,16920382-16921611,1229,ads,3,A
JJNK,7220,chunk42,FA1,16875475-16876385,910,ads,3,A
JJNK,7220,chunk42,FA1,16929733-16931095,1362,ads,3,A
JJNK,7220,chunk42,FA1,16900279-16901046,767,ads,3,A
JJNK,7220,chunk42,FA1,16879705-16881169,1464,ads,3,A
JJNK,7220,chunk42,FA1,16901448-16902580,1132,ads,3,A
JJNK,7220,chunk42,FA1,16894883-16896192,1309,ads,3,A
JJNK,7220,chunk42,FA1,16923519-16925179,1660,ads,3,A
JJNK,7220,chunk42,FA1,16908125-16908945,820,ads,3,A
JJNK,8179,chunk28,FA2,21075557-21079797,4240,cds,2,C
JJNK,8179,chunk28,FA2,21049347-21051711,2364,cds,1,A
JJNK,8179,chunk28,FA2,21082355-21083703,1348,cds,2,C
JJNK,8179,chunk28,FA2,21072102-21072602,500,cds,1,C
JJNK,8179,chunk28,FA2,21073946-21074598,652,cds,1,C
JJNK,8179,chunk28,FA2,21068743-21069095,352,junk,1,A
JJNK,8179,chunk28,FA2,21065151-21066044,893,cds,1,A
JJNK,8179,chunk28,FA2,21063233-21064482,1249,cds,1,A
JJNK,8179,chunk28,FA2,21085921-21086455,534,cds,1,C
JJNK,8179,chunk28,FA2,21093007-21094177,1170,cds,1,C
JJNK,8179,chunk28,FA2,21091662-21092313,651,cds,2,C
JJNK,8179,chunk28,FA2,21099614-21101798,2184,cds,2,A
JJNK,8179,chunk28,FC1,21071528-21072092,564,ads,2,A
JJNK,8179,chunk28,FC1,21072561-21073130,569,ads,2,A
JJNK,8179,chunk28,FC2,21074763-21075218,455,ads,2,A
JJNK,8179,chunk28,FC2,21096683-21097581,898,ads,2,A
JJNK,8179,chunk28,FC2,21090228-21092022,1794,ads,3,A
JJNK,8179,chunk28,FC2,21081320-21081821,501,ads,2,A
JJNK,8179,chunk28,FC2,21098653-21100306,1653,ads,3,A
JJNK,8179,chunk28,MA4,21048653-21049414,761,ads,1,A
JJNK,8179,chunk28,MA4,21051678-21052178,500,ads,1,A
JJNK,8179,chunk28,MA4,21069375-21070126,751,ads,2,A
JJNK,8179,chunk28,MA4,21105992-21106741,749,ads,1,A
JJNK,8179,chunk39,MA1,27213500-27214700,1200,ads,1,T
JJNK,8179,chunk39,MA1,27187040-27188810,1770,cds,3,T
JJNK,8179,chunk39,MA1,27210430-27210900,470,cds,2,T
JJNK,8179,chunk39,MA1,27179690-27180640,950,cds,3,T
JJNK,8179,chunk39,MA1,27173980-27174910,930,cds,2,T
JJNK,8179,chunk39,MA1,27164400-27165670,1270,cds,2,T
JJNK,8179,chunk39,MA1,27185675-27186035,360,cds,2,T
JJNK,8179,chunk39,MA1,27207795-27208175,380,cds,2,T
JJNK,8179,chunk39,MA1,27166700-27167640,940,ads,2,C
JJNK,8179,chunk39,MA1,27177235-27177935,700,cds,3,T
JJNK,8179,chunk39,MA1,27208390-27208960,570,cds,2,T
JJNK,8179,chunk39,MA1,27212140-27213330,1190,ads,1,T
JJNK,8179,chunk39,MA1,27206300-27206840,540,cds,2,T
JJNK,8179,chunk39,MA1,27172215-27172995,780,cds,2,T
JJNK,8179,chunk39,MA1,27178630-27179060,430,cds,3,T
JJNK,8179,chunk39,MA1,27182320-27183310,990,cds,3,T
JJNK,8179,chunk39,MA1,27175930-27176950,1020,cds,3,T
JJNK,8179,chunk39,MA1,27189570-27190550,980,cds,3,T
JJNK,8179,chunk39,MA1,27192290-27195960,3670,ads,1,T
JJNK,8179,chunk39,MA1,27210940-27211910,970,cds,2,T
JJNK,8179,chunk39,MA1,27216275-27216785,510,cds,2,T
JJNK,8179,chunk39,MA1,27169505-27170455,950,cds,1,T
JJNK,8179,chunk39,MA1,27159030-27160550,1520,cds,2,T
JJNK,8179,chunk39,MA1,27205500-27206220,720,cds,3,T
JJNK,8179,chunk39,MA1,27200835-27202555,1720,cds,3,T
JJNK,8179,chunk39,MA1,27171225-27171735,510,cds,1,T
JJNK,8179,chunk39,MA1,27173080-27173430,350,cds,2,T
JJNK,8179,chunk39,MA1,27199035-27199565,530,cds,3,T
JJNK,8179,chunk39,MA3,27186110-27186420,310,ads,1,A
JJNK,8179,chunk39,MA3,27185210-27186040,830,ads,2,A
JJNK,8179,chunk39,MA3,27187810-27188300,490,ads,2,A
JJNK,8179,chunk39,FC3,27163120-27163830,710,junk,2,T
JJNK,8179,chunk39,FC3,27162090-27162560,470,ads,2,T
JJNK,8179,chunk39,FC3,27166060-27167020,960,ads,2,A
JJNK,8179,chunk39,FC3,27158060-27158940,880,ads,2,T
JJNK,8179,chunk39,FC3,27191750-27192340,590,ads,2,A
JJNK,8179,chunk39,FC3,27164170-27164760,590,junk,2,T
JJNK,8179,chunk39,FC3,27160760-27161690,930,ads,2,T
JJNK,8179,chunk39,MA4,27186450-27186970,520,ads,1,A
JJNK,8179,chunk22,FC2,16359409-16361592,2183,cds,1,C
JJNK,8179,chunk22,FC2,16362025-16363428,1403,cds,2,C
JJNK,8179,chunk22,FC2,16340671-16344822,4151,cds,1,C
JJNK,8179,chunk22,FC2,16366196-16368244,2048,cds,1,C
JJNK,8179,chunk22,FC2,16354074-16354826,752,cds,1,A
JJNK,8179,chunk22,FC2,16355124-16356227,1103,cds,1,A
JJNK,8179,chunk22,FC2,16368860-16370064,1204,cds,1,C
JJNK,8179,chunk22,FC3,16331857-16332814,957,cds,1,C
JJNK,8179,chunk22,FC3,16363163-16365003,1840,cds,1,A
JJNK,8179,chunk22,FC3,16358083-16359756,1673,cds,1,C
JJNK,8179,chunk22,FC4,16329632-16330357,725,cds,2,A
JJNK,8179,chunk22,FC4,16361413-16362138,725,cds,2,C
JJNK,8179,chunk22,FC4,16368561-16369052,491,cds,2,C
JJNK,8179,chunk22,FC4,16330466-16331733,1267,cds,2,A
JJNK,8179,chunk22,FC4,16310373-16311476,1103,cds,1,C
JJNK,8179,chunk22,FC4,16315253-16319155,3902,cds,2,A
JJNK,8179,chunk22,FC4,16343518-16344585,1067,cds,2,C
JJNK,8179,chunk22,FC4,16356892-16358445,1553,cds,2,C
JJNK,8179,chunk22,FC4,16325705-16327757,2052,cds,2,A
JJNK,8179,chunk22,FC4,16353915-16354479,564,cds,2,A
JJNK,8179,chunk22,FC4,16346705-16348123,1418,cds,2,C
JJNK,8179,chunk22,FC4,16320104-16324202,4098,cds,2,A
JJNK,8179,chunk22,FC4,16348868-16353226,4358,cds,2,C
JJNK,8179,chunk22,FC4,16366971-16367775,804,cds,2,C
JJNK,8179,chunk22,FA2,16328186-16330719,2533,cds,1,C
JJNK,8179,chunk22,FA2,16317286-16321486,4200,cds,1,A
JJNK,8179,chunk22,FA2,16315519-16317253,1734,cds,1,A
JJNK,8179,chunk22,FA3,16323019-16324619,1600,cds,1,A
JJNK,8179,chunk22,FA1,16327790-16328791,1001,cds,1,C
JJNK,8179,chunk22,FA1,16332794-16334341,1547,junk,1,C
JJNK,8179,chunk22,FA1,16349385-16351185,1800,ads,1,C
JJNK,8179,chunk22,FA1,16354510-16356040,1530,ads,1,C
JJNK,8179,chunk22,FA1,16336445-16337515,1070,cds,1,C
JJNK,8179,chunk22,MA3,16355885-16357091,1206,ads,1,A
JJNK,8179,chunk22,MC2,16347791-16349349,1558,cds,1,C
JJNK,8179,chunk22,MC2,16344590-16347457,2867,cds,1,C
JJNK,8179,chunk22,MC2,16360188-16361940,1752,cds,1,C
