ID,recording,part,participant,chunk.x,block.x,length.x,rater_label,confidence.x,nat_inf_label,duration,participant2,chunk.y,block.y,length.y,confidence.y,happy,sooth,love,exaggerate,nat_inf_label2,duration2
11,2109,4328280-4328639,TSMD11,chunk8,FA1,0.359,cds,1,T,2,TSMA11,chunk8,FA1,0.359,3,0,0,1,0,T,12
11,2109,4328834-4329069,TSMD11,chunk8,FA1,0.235,cds,4,T,2,TSMA11,chunk8,FA1,0.235,2,0,0,0,0,T,12
11,2109,4331305-4331502,TSMD11,chunk8,FA1,0.197,ads,3,T,2,TSMA11,chunk8,FA1,0.197,3,0,2,2,0,T,15
11,2109,4338665-4338989,TSMD11,chunk8,FA1,0.324,ads,0,T,2,TSMA11,chunk8,FA1,0.324,1,1,1,1,1,T,16
11,2109,4344579-4344940,TSMD11,chunk8,FA1,0.361,ads,3,T,2,TSMA11,chunk8,FA1,0.361,3,2,0,1,3,T,17
11,2109,4346605-4346841,TSMD11,chunk8,FA1,0.236,ads,2,T,2,TSMA11,chunk8,FA1,0.236,3,2,0,1,2,T,21
11,2109,4347224-4347914,TSMD11,chunk8,FA1,0.69,ads,4,T,4,TSMA11,chunk8,FA1,0.69,2,1,0,1,0,T,20
11,2109,4370749-4371725,TSMD11,chunk8,FA1,0.976,ads,2,T,3,TSMA11,chunk8,FA1,0.976,2,3,0,1,3,T,17
11,3026,1725530-1728100,TSMD11,chunk1,FA1,2.57,cds,2,T,4,TSMA11,chunk1,FA1,2.57,2,1,2,2,0,T,18
11,3026,5749130-5750280,TSMD11,chunk10,FA1,1.15,cds,3,T,4,TSMA11,chunk10,FA1,1.15,2,1,2,2,0,T,13
11,3026,5815842-5816239,TSMD11,chunk11,FA1,0.397,ads,0,T,3,TSMA11,chunk11,FA1,0.397,2,1,2,2,0,T,18
11,3026,5830066-5830586,TSMD11,chunk11,FA1,0.52,ads,4,T,6,TSMA11,chunk11,FA1,0.52,3,0,2,2,0,T,18
11,3026,5836985-5837401,TSMD11,chunk11,FA1,0.416,ads,3,T,4,TSMA11,chunk11,FA1,0.416,1,0,1,1,0,T,16
11,3026,5890449-5891500,TSMD11,chunk12,FA1,1.051,cds,0,T,4,TSMA11,chunk12,FA1,1.051,2,2,0,1,2,T,11
11,3026,8926110-8927480,TSMD11,chunk14,FA1,1.37,ads,1,T,4,TSMA11,chunk14,FA1,1.37,3,1,3,3,0,T,13
11,3026,8982657-8983773,TSMD11,chunk15,FA1,1.116,ads,3,T,5,TSMA11,chunk15,FA1,1.116,2,0,1,2,0,T,17
11,3026,8984620-8985943,TSMD11,chunk15,FA1,1.323,ads,4,T,5,TSMA11,chunk15,FA1,1.323,2,1,2,2,0,T,11
11,3026,13578840-13579290,TSMD11,chunk19,FA1,0.45,cds,2,T,4,TSMA11,chunk19,FA1,0.45,2,2,0,1,2,T,13
11,3026,15454646-15455780,TSMD11,chunk20,FA1,1.134,ads,2,T,4,TSMA11,chunk20,FA1,1.134,3,0,3,1,0,T,15
11,3026,17050830-17051630,TSMD11,chunk22,FA1,0.8,cds,0,T,3,TSMA11,chunk22,FA1,0.8,2,2,0,2,1,T,12
11,3026,17053090-17053610,TSMD11,chunk22,FA1,0.52,ads,2,T,4,TSMA11,chunk22,FA1,0.52,2,1,1,2,0,T,13
11,3026,17218110-17220010,TSMD11,chunk24,FA1,1.9,ads,2,T,6,TSMA11,chunk24,FA1,1.9,2,0,3,1,0,T,14
11,3026,29288558-29289409,TSMD11,chunk27,FA1,0.851,ads,4,T,6,TSMA11,chunk27,FA1,0.851,2,0,2,1,1,T,15
11,3026,29389847-29393064,TSMD11,chunk29,FA1,3.217,cds,3,C,7,TSMA11,chunk29,FA1,3.217,2,0,0,0,0,C,16
11,3026,1937561-1939172,TSMD11,chunk4,FA1,1.611,cds,0,C,3,TSMA11,chunk4,FA1,1.611,2,2,0,1,2,C,19
11,3026,32554839-32555510,TSMD11,chunk40,FA1,0.671,ads,1,C,4,TSMA11,chunk40,FA1,0.671,2,0,2,2,0,C,11
11,3026,32560745-32561244,TSMD11,chunk40,FA1,0.499,ads,3,A,3,TSMA11,chunk40,FA1,0.499,2,0,1,0,1,A,15
11,3026,32681267-32682600,TSMD11,chunk42,FA1,1.333,ads,3,C,4,TSMA11,chunk42,FA1,1.333,2,1,0,0,1,C,11
11,8787,9057065-9057565,TSMD11,chunk12,FA2,0.5,cds,4,T,4,TSMA11,chunk12,FA2,0.5,2,2,0,2,1,T,16
11,8787,9088700-9089200,TSMD11,chunk12,FA2,0.5,cds,1,T,4,TSMA11,chunk12,FA2,0.5,2,2,0,2,2,T,16
11,8787,9132966-9133988,TSMD11,chunk13,FA2,1.022,ads,2,T,5,TSMA11,chunk13,FA2,1.022,3,2,2,3,3,T,21
11,8787,9143766-9144855,TSMD11,chunk13,FA2,1.089,cds,3,T,4,TSMA11,chunk13,FA2,1.089,2,3,0,1,3,T,14
11,8787,9183157-9184142,TSMD11,chunk14,FA2,0.985,cds,2,T,6,TSMA11,chunk14,FA2,0.985,2,1,1,1,0,T,14
11,8787,9202608-9205123,TSMD11,chunk14,FA2,2.515,ads,4,A,3,TSMA11,chunk14,FA2,2.515,2,0,0,1,0,A,16
11,8787,9390142-9390804,TSMD11,chunk17,FA2,0.662,ads,2,T,6,TSMA11,chunk17,FA2,0.662,2,2,0,1,3,T,12
11,8787,9500970-9501470,TSMD11,chunk18,FA2,0.5,ads,4,T,5,TSMA11,chunk18,FA2,0.5,2,2,0,1,1,T,17
11,8787,9526050-9526600,TSMD11,chunk18,FA2,0.55,ads,2,T,3,TSMA11,chunk18,FA2,0.55,2,1,0,1,1,T,21
11,8787,14545620-14546254,TSMD11,chunk20,FA1,0.634,cds,3,C,3,TSMA11,chunk20,FA1,0.634,2,0,2,2,0,C,9
11,8787,14601533-14601986,TSMD11,chunk21,FA1,0.453,ads,3,C,5,TSMA11,chunk21,FA1,0.453,2,0,2,2,1,C,14
11,8787,14654466-14654861,TSMD11,chunk21,FA1,0.395,cds,2,C,4,TSMA11,chunk21,FA1,0.395,2,2,0,2,2,C,18
11,8787,15247140-15247970,TSMD11,chunk27,FA1,0.83,cds,3,T,5,TSMA11,chunk27,FA1,0.83,2,1,2,2,0,T,11
11,8787,15261275-15261815,TSMD11,chunk27,FA1,0.54,cds,1,T,5,TSMA11,chunk27,FA1,0.54,2,2,2,2,1,T,12
11,8787,19405200-19407670,TSMD11,chunk30,FA2,2.47,ads,4,T,5,TSMA11,chunk30,FA2,2.47,2,2,1,1,3,T,16
11,8787,19437965-19438269,TSMD11,chunk30,FA2,0.304,ads,4,T,4,TSMA11,chunk30,FA2,0.304,2,2,0,2,1,T,13
11,8787,19487165-19487565,TSMD11,chunk31,FA2,0.4,cds,2,T,4,TSMA11,chunk31,FA2,0.4,2,2,0,1,2,T,15
11,8787,19515289-19516639,TSMD11,chunk32,FA2,1.35,cds,2,A,5,TSMA11,chunk32,FA2,1.35,2,3,0,2,3,A,13
11,8787,19535129-19537143,TSMD11,chunk32,FA2,2.014,cds,4,C,4,TSMA11,chunk32,FA2,2.014,2,0,0,1,2,C,23
11,8787,19543969-19547395,TSMD11,chunk32,FA2,3.426,cds,1,C,8,TSMA11,chunk32,FA2,3.426,2,0,0,0,2,C,25
11,8787,25568287-25570482,TSMD11,chunk37,FA1,2.195,ads,3,C,3,TSMA11,chunk37,FA1,2.195,2,0,0,0,3,C,14
11,8787,25684779-25685401,TSMD11,chunk38,FA1,0.622,cds,1,A,4,TSMA11,chunk38,FA1,0.622,2,0,2,1,0,A,13
11,8787,25687416-25688388,TSMD11,chunk38,FA1,0.972,ads,3,A,5,TSMA11,chunk38,FA1,0.972,2,1,0,1,2,A,18
11,8787,28186905-28188000,TSMD11,chunk47,FA2,1.095,cds,4,T,4,TSMA11,chunk47,FA2,1.095,3,3,0,3,4,T,14
14,2109,3544029-3545144,TSMD14,chunk1,FA1,1.115,ads,2,T,42,TSMA14,chunk1,FA1,1.115,3,0,2,1,1,T,27
14,2109,3579785-3580395,TSMD14,chunk1,FA1,0.61,cds,3,T,11,TSMA14,chunk1,FA1,0.61,2,2,3,3,2,T,9
14,2109,3593258-3593900,TSMD14,chunk1,FA1,0.642,cds,3,T,9,TSMA14,chunk1,FA1,0.642,1,3,1,3,3,T,11
14,2109,14351526-14352189,TSMD14,chunk10,FA1,0.663,ads,3,A,4,TSMA14,chunk10,FA1,0.663,4,0,0,0,0,A,7
14,2109,14354387-14355944,TSMD14,chunk10,FA1,1.557,ads,3,A,4,TSMA14,chunk10,FA1,1.557,2,1,1,0,2,A,9
14,2109,14380507-14382394,TSMD14,chunk11,FA1,1.887,ads,3,A,6,TSMA14,chunk11,FA1,1.887,4,1,2,0,1,A,12
14,2109,14395418-14396095,TSMD14,chunk11,FA1,0.677,cds,3,A,6,TSMA14,chunk11,FA1,0.677,4,1,3,2,1,A,9
14,2109,14397366-14398302,TSMD14,chunk11,FA1,0.936,cds,2,A,4,TSMA14,chunk11,FA1,0.936,4,2,1,3,1,A,8
14,2109,14420204-14421186,TSMD14,chunk11,FA1,0.982,ads,1,A,15,TSMA14,chunk11,FA1,0.982,3,3,0,0,0,A,10
14,2109,14427593-14428162,TSMD14,chunk12,FA1,0.569,cds,1,A,8,TSMA14,chunk12,FA1,0.569,4,0,0,0,0,A,9
14,2109,14465746-14466302,TSMD14,chunk12,FA1,0.556,cds,2,A,5,TSMA14,chunk12,FA1,0.556,4,0,0,0,0,A,9
14,2109,18168308-18168732,TSMD14,chunk17,FA1,0.424,cds,2,T,7,TSMA14,chunk17,FA1,0.424,3,0,2,1,2,T,10
14,2109,20214430-20214808,TSMD14,chunk18,FA1,0.378,ads,1,T,6,TSMA14,chunk18,FA1,0.378,4,3,1,2,1,T,11
14,2109,20221108-20221570,TSMD14,chunk18,FA1,0.462,ads,1,T,5,TSMA14,chunk18,FA1,0.462,4,1,2,2,1,T,8
14,2109,20226792-20227076,TSMD14,chunk18,FA1,0.284,cds,3,T,4,TSMA14,chunk18,FA1,0.284,3,0,0,1,0,T,9
14,2109,22712384-22713280,TSMD14,chunk19,FA1,0.896,cds,2,T,9,TSMA14,chunk19,FA1,0.896,4,4,4,3,4,T,11
14,2109,3606215-3606377,TSMD14,chunk2,FA1,0.162,ads,2,T,10,TSMA14,chunk2,FA1,0.162,4,4,1,2,2,T,15
14,2109,3650280-3651174,TSMD14,chunk2,FA1,0.894,cds,2,T,8,TSMA14,chunk2,FA1,0.894,4,1,2,2,1,T,13
14,2109,22855732-22856108,TSMD14,chunk21,FA1,0.376,cds,1,T,6,TSMA14,chunk21,FA1,0.376,4,0,1,0,1,T,10
14,2109,22910806-22912224,TSMD14,chunk22,FA1,1.418,ads,2,T,10,TSMA14,chunk22,FA1,1.418,4,0,0,1,1,T,8
14,2109,22913178-22916060,TSMD14,chunk22,FA1,2.882,cds,1,T,13,TSMA14,chunk22,FA1,2.882,4,0,1,0,2,T,10
14,2109,22922720-22923548,TSMD14,chunk22,FA1,0.828,cds,2,T,5,TSMA14,chunk22,FA1,0.828,4,1,2,3,3,T,8
14,2109,24357316-24357612,TSMD14,chunk24,FA1,0.296,cds,2,T,5,TSMA14,chunk24,FA1,0.296,3,0,0,1,0,T,11
14,2109,24596984-24597664,TSMD14,chunk25,FA1,0.68,cds,3,T,4,TSMA14,chunk25,FA1,0.68,3,1,2,2,4,T,11
14,2109,24619425-24619972,TSMD14,chunk25,FA1,0.547,cds,0,T,14,TSMA14,chunk25,FA1,0.547,4,3,0,3,4,T,17
14,2109,25228708-25229502,TSMD14,chunk26,FA1,0.794,cds,2,T,8,TSMA14,chunk26,FA1,0.794,4,4,2,2,4,T,12
14,2109,25232574-25232876,TSMD14,chunk26,FA1,0.302,ads,1,T,5,TSMA14,chunk26,FA1,0.302,3,0,1,1,0,T,9
14,2109,25249904-25250976,TSMD14,chunk26,FA1,1.072,ads,1,T,5,TSMA14,chunk26,FA1,1.072,1,3,4,4,0,T,15
14,2109,29290304-29290976,TSMD14,chunk28,FA1,0.672,ads,2,T,7,TSMA14,chunk28,FA1,0.672,3,2,1,1,0,T,12
14,2109,29295990-29296388,TSMD14,chunk28,FA1,0.398,cds,1,T,5,TSMA14,chunk28,FA1,0.398,4,0,1,0,2,T,10
14,2109,3673484-3676022,TSMD14,chunk3,FA1,2.538,ads,3,T,7,TSMA14,chunk3,FA1,2.538,4,4,4,4,4,T,11
14,2109,3676723-3677069,TSMD14,chunk3,FA1,0.346,cds,3,T,6,TSMA14,chunk3,FA1,0.346,2,2,1,1,2,T,12
14,2109,30760496-30760800,TSMD14,chunk31,FA1,0.304,ads,2,T,5,TSMA14,chunk31,FA1,0.304,4,4,1,1,4,T,9
14,2109,30768460-30768992,TSMD14,chunk31,FA1,0.532,ads,1,T,6,TSMA14,chunk31,FA1,0.532,4,4,1,4,4,T,9
14,2109,31660680-31660968,TSMD14,chunk32,FA1,0.288,cds,2,T,5,TSMA14,chunk32,FA1,0.288,4,0,0,1,0,T,9
14,2109,31670300-31670760,TSMD14,chunk32,FA1,0.46,ads,2,T,6,TSMA14,chunk32,FA1,0.46,2,2,1,0,2,T,16
14,2109,4030674-4030807,TSMD14,chunk5,FA1,0.133,cds,1,T,8,TSMA14,chunk5,FA1,0.133,1,1,2,1,0,T,13
14,2109,4095542-4095903,TSMD14,chunk6,FA1,0.361,ads,2,T,9,TSMA14,chunk6,FA1,0.361,1,3,3,2,2,T,11
14,2109,4098584-4098812,TSMD14,chunk6,FA1,0.228,ads,2,T,10,TSMA14,chunk6,FA1,0.228,2,4,4,3,4,T,8
14,2109,4102388-4102896,TSMD14,chunk6,FA1,0.508,cds,1,T,9,TSMA14,chunk6,FA1,0.508,3,1,1,0,1,T,9
14,2109,4104430-4104798,TSMD14,chunk6,FA1,0.368,ads,2,T,8,TSMA14,chunk6,FA1,0.368,2,2,1,3,1,T,9
14,2109,4127990-4129054,TSMD14,chunk6,FA1,1.064,cds,2,T,8,TSMA14,chunk6,FA1,1.064,2,3,2,3,2,T,10
14,2109,4132669-4133090,TSMD14,chunk6,FA1,0.421,cds,3,T,4,TSMA14,chunk6,FA1,0.421,4,1,0,0,0,T,11
14,2109,4137008-4137831,TSMD14,chunk6,FA1,0.823,ads,2,T,7,TSMA14,chunk6,FA1,0.823,3,0,0,0,0,T,19
14,2109,4328280-4328639,TSMD14,chunk8,FA1,0.359,cds,3,T,5,TSMA14,chunk8,FA1,0.359,2,0,0,1,1,T,9
14,2109,4328834-4329069,TSMD14,chunk8,FA1,0.235,cds,3,T,8,TSMA14,chunk8,FA1,0.235,3,0,1,0,1,T,9
14,2109,4331305-4331502,TSMD14,chunk8,FA1,0.197,cds,1,T,8,TSMA14,chunk8,FA1,0.197,4,0,0,0,0,T,9
14,2109,4338665-4338989,TSMD14,chunk8,FA1,0.324,ads,2,T,11,TSMA14,chunk8,FA1,0.324,4,0,0,0,0,T,8
14,2109,4344579-4344940,TSMD14,chunk8,FA1,0.361,ads,2,T,4,TSMA14,chunk8,FA1,0.361,4,4,1,1,4,T,9
14,2109,4346605-4346841,TSMD14,chunk8,FA1,0.236,cds,1,T,5,TSMA14,chunk8,FA1,0.236,2,4,1,1,4,T,9
14,2109,4347224-4347914,TSMD14,chunk8,FA1,0.69,cds,3,T,4,TSMA14,chunk8,FA1,0.69,4,1,3,1,2,T,9
14,2109,4370749-4371725,TSMD14,chunk8,FA1,0.976,ads,2,T,9,TSMA14,chunk8,FA1,0.976,2,4,2,2,4,T,12
14,3026,1725530-1728100,TSMD14,chunk1,FA1,2.57,ads,1,T,17,TSMA14,chunk1,FA1,2.57,4,0,1,2,3,T,8
14,3026,5749130-5750280,TSMD14,chunk10,FA1,1.15,cds,1,T,5,TSMA14,chunk10,FA1,1.15,4,0,0,0,0,T,7
14,3026,5815842-5816239,TSMD14,chunk11,FA1,0.397,cds,1,T,7,TSMA14,chunk11,FA1,0.397,3,0,0,0,1,T,9
14,3026,5830066-5830586,TSMD14,chunk11,FA1,0.52,cds,1,T,14,TSMA14,chunk11,FA1,0.52,3,0,1,2,1,T,14
14,3026,5836985-5837401,TSMD14,chunk11,FA1,0.416,cds,0,T,6,TSMA14,chunk11,FA1,0.416,4,1,0,1,2,T,10
14,3026,5890449-5891500,TSMD14,chunk12,FA1,1.051,cds,1,T,9,TSMA14,chunk12,FA1,1.051,2,3,1,1,2,T,13
14,3026,8926110-8927480,TSMD14,chunk14,FA1,1.37,cds,1,T,5,TSMA14,chunk14,FA1,1.37,4,1,0,0,2,T,10
14,3026,8982657-8983773,TSMD14,chunk15,FA1,1.116,ads,2,T,5,TSMA14,chunk15,FA1,1.116,3,3,2,1,1,T,9
14,3026,8984620-8985943,TSMD14,chunk15,FA1,1.323,ads,2,T,4,TSMA14,chunk15,FA1,1.323,4,3,0,1,0,T,11
14,3026,13578840-13579290,TSMD14,chunk19,FA1,0.45,cds,1,T,5,TSMA14,chunk19,FA1,0.45,3,0,3,2,0,T,12
14,3026,15454646-15455780,TSMD14,chunk20,FA1,1.134,ads,1,T,6,TSMA14,chunk20,FA1,1.134,3,0,0,2,0,T,8
14,3026,17050830-17051630,TSMD14,chunk22,FA1,0.8,cds,3,T,4,TSMA14,chunk22,FA1,0.8,4,1,1,0,3,T,8
14,3026,17053090-17053610,TSMD14,chunk22,FA1,0.52,cds,2,T,5,TSMA14,chunk22,FA1,0.52,2,2,1,0,3,T,7
14,3026,17218110-17220010,TSMD14,chunk24,FA1,1.9,ads,3,T,5,TSMA14,chunk24,FA1,1.9,4,0,3,3,1,T,15
14,3026,29288558-29289409,TSMD14,chunk27,FA1,0.851,ads,2,T,6,TSMA14,chunk27,FA1,0.851,4,1,0,1,1,T,8
14,3026,29389847-29393064,TSMD14,chunk29,FA1,3.217,cds,2,C,8,TSMA14,chunk29,FA1,3.217,3,0,0,2,0,C,13
14,3026,1937561-1939172,TSMD14,chunk4,FA1,1.611,ads,1,C,16,TSMA14,chunk4,FA1,1.611,3,2,2,0,0,C,9
14,3026,32554839-32555510,TSMD14,chunk40,FA1,0.671,cds,2,C,5,TSMA14,chunk40,FA1,0.671,3,1,2,1,0,C,11
14,3026,32560745-32561244,TSMD14,chunk40,FA1,0.499,cds,2,A,8,TSMA14,chunk40,FA1,0.499,3,3,1,1,1,A,8
14,3026,32681267-32682600,TSMD14,chunk42,FA1,1.333,ads,1,C,21,TSMA14,chunk42,FA1,1.333,3,0,2,1,0,C,9
15,6216,896410-897570,TSMD15,chunk1,FA1,1.16,cds,0,T,51,TSMA15,chunk1,FA1,1.16,1,2,0,0,2,T,81
15,6216,903695-906725,TSMD15,chunk1,FA1,3.03,cds,2,T,8,TSMA15,chunk1,FA1,3.03,3,4,2,3,4,T,19
15,6216,921780-923340,TSMD15,chunk1,FA1,1.56,ads,2,T,9,TSMA15,chunk1,FA1,1.56,2,1,0,0,2,T,22
15,6216,6383249-6383509,TSMD15,chunk12,FA1,0.26,cds,0,T,5,TSMA15,chunk12,FA1,0.26,4,0,0,0,0,T,16
15,6216,6393264-6394664,TSMD15,chunk12,FA1,1.4,cds,0,T,19,TSMA15,chunk12,FA1,1.4,3,3,1,1,2,T,12
15,6216,6441319-6443908,TSMD15,chunk12,FA1,2.589,cds,4,T,5,TSMA15,chunk12,FA1,2.589,4,3,3,4,3,T,17
15,6216,6527624-6528366,TSMD15,chunk14,FA1,0.742,ads,0,T,4,TSMA15,chunk14,FA1,0.742,2,1,0,2,1,T,20
15,6216,6531076-6532705,TSMD15,chunk14,FA1,1.629,ads,1,T,6,TSMA15,chunk14,FA1,1.629,1,2,1,2,1,T,20
15,6216,6554480-6554900,TSMD15,chunk14,FA4,0.42,ads,0,A,6,TSMA15,chunk14,FA4,0.42,1,0,0,0,1,A,25
15,6216,6611372-6612953,TSMD15,chunk15,FA1,1.581,ads,1,A,5,TSMA15,chunk15,FA1,1.581,2,0,0,1,0,A,15
15,6216,7598640-7599983,TSMD15,chunk19,FA1,1.343,ads,2,T,8,TSMA15,chunk19,FA1,1.343,1,1,0,0,1,T,25
15,6216,1571982-1572568,TSMD15,chunk2,FA1,0.586,cds,0,T,8,TSMA15,chunk2,FA1,0.586,3,2,3,3,1,T,14
15,6216,1593641-1594978,TSMD15,chunk2,FA1,1.337,cds,2,T,8,TSMA15,chunk2,FA1,1.337,2,3,0,0,3,T,19
15,6216,8899420-8900240,TSMD15,chunk22,FA1,0.82,cds,1,T,5,TSMA15,chunk22,FA1,0.82,4,1,1,1,1,T,17
15,6216,8925155-8925855,TSMD15,chunk22,FA1,0.7,ads,2,T,5,TSMA15,chunk22,FA1,0.7,1,0,1,2,0,T,23
15,6216,13959689-13960788,TSMD15,chunk23,FA1,1.099,cds,3,A,9,TSMA15,chunk23,FA1,1.099,4,4,4,4,3,A,10
15,6216,14149402-14152358,TSMD15,chunk25,FA1,2.956,ads,3,A,6,TSMA15,chunk25,FA1,2.956,3,2,4,4,2,A,16
15,6216,14203533-14205168,TSMD15,chunk26,FA1,1.635,cds,1,A,6,TSMA15,chunk26,FA1,1.635,4,4,4,4,3,A,13
15,6216,16611490-16612680,TSMD15,chunk27,FA1,1.19,cds,0,T,4,TSMA15,chunk27,FA1,1.19,1,2,0,0,3,T,12
15,6216,17832815-17833135,TSMD15,chunk28,FA1,0.32,cds,0,T,3,TSMA15,chunk28,FA1,0.32,2,2,1,3,4,T,15
15,6216,17847385-17848000,TSMD15,chunk28,FA1,0.615,cds,1,T,6,TSMA15,chunk28,FA1,0.615,1,1,0,0,1,T,14
15,6216,24007921-24008439,TSMD15,chunk39,FA1,0.518,ads,2,T,6,TSMA15,chunk39,FA1,0.518,4,0,0,0,0,T,10
15,6216,24044935-24045985,TSMD15,chunk40,FA3,1.05,ads,2,T,8,TSMA15,chunk40,FA3,1.05,4,2,2,2,2,T,13
15,6216,24079694-24080525,TSMD15,chunk40,FA4,0.831,ads,1,A,6,TSMA15,chunk40,FA4,0.831,3,0,0,0,0,A,9
15,6216,27346765-27347395,TSMD15,chunk44,FA1,0.63,ads,3,T,5,TSMA15,chunk44,FA1,0.63,1,0,0,1,0,T,13
15,6216,29105449-29105838,TSMD15,chunk46,FA1,0.389,cds,1,A,5,TSMA15,chunk46,FA1,0.389,3,3,2,2,4,A,13
15,6216,1856421-1857458,TSMD15,chunk5,FA1,1.037,cds,2,T,16,TSMA15,chunk5,FA1,1.037,3,2,4,4,1,T,16
15,6216,3379906-3381336,TSMD15,chunk6,FA1,1.43,cds,3,T,9,TSMA15,chunk6,FA1,1.43,4,3,3,3,3,T,15
15,6216,3416695-3417536,TSMD15,chunk6,FA1,0.841,cds,2,T,6,TSMA15,chunk6,FA1,0.841,1,1,0,0,0,T,20
15,6216,3418508-3419292,TSMD15,chunk6,FA1,0.784,ads,0,T,35,TSMA15,chunk6,FA1,0.784,2,0,0,0,0,T,13
15,6216,3515940-3516796,TSMD15,chunk8,FA1,0.856,cds,1,T,4,TSMA15,chunk8,FA1,0.856,3,0,0,0,0,T,13
15,7326,3901270-3902450,TSMD15,chunk2,FA2,1.18,ads,3,A,6,TSMA15,chunk2,FA2,1.18,3,0,0,0,0,A,34
15,7326,14995127-14996124,TSMD15,chunk23,FA1,0.997,cds,1,T,10,TSMA15,chunk23,FA1,0.997,1,0,0,0,0,T,20
15,7326,15047442-15048349,TSMD15,chunk24,FA1,0.907,cds,0,T,4,TSMA15,chunk24,FA1,0.907,3,0,0,0,0,T,18
15,7326,15076500-15078229,TSMD15,chunk24,FA1,1.729,cds,1,T,6,TSMA15,chunk24,FA1,1.729,1,0,0,0,1,T,25
15,7326,15079106-15079778,TSMD15,chunk24,FA1,0.672,cds,1,T,9,TSMA15,chunk24,FA1,0.672,1,1,0,0,2,T,12
15,7326,15085418-15086016,TSMD15,chunk24,FA1,0.598,cds,0,T,3,TSMA15,chunk24,FA1,0.598,1,0,0,0,0,T,9
15,7326,15088057-15088786,TSMD15,chunk24,FA1,0.729,cds,0,T,4,TSMA15,chunk24,FA1,0.729,2,1,2,2,1,T,20
15,7326,15089434-15090934,TSMD15,chunk24,FA1,1.5,cds,1,T,7,TSMA15,chunk24,FA1,1.5,2,4,4,4,2,T,10
15,7326,15114549-15114909,TSMD15,chunk25,FA1,0.36,ads,0,T,6,TSMA15,chunk25,FA1,0.36,1,0,1,0,0,T,9
15,7326,15122295-15122754,TSMD15,chunk25,FA1,0.459,cds,0,T,4,TSMA15,chunk25,FA1,0.459,1,0,1,0,0,T,11
15,7326,18388405-18388981,TSMD15,chunk26,FA1,0.576,cds,1,T,8,TSMA15,chunk26,FA1,0.576,3,3,4,4,2,T,11
15,7326,18395713-18397176,TSMD15,chunk26,FA1,1.463,cds,1,T,6,TSMA15,chunk26,FA1,1.463,2,2,1,1,1,T,17
15,7326,18399092-18399692,TSMD15,chunk26,FA1,0.6,cds,0,T,3,TSMA15,chunk26,FA1,0.6,2,2,0,1,1,T,20
15,7326,18402613-18403959,TSMD15,chunk26,FA1,1.346,cds,1,T,7,TSMA15,chunk26,FA1,1.346,1,0,0,0,0,T,19
15,7326,18405145-18405655,TSMD15,chunk26,FA1,0.51,ads,3,T,3,TSMA15,chunk26,FA1,0.51,1,0,1,2,0,T,11
15,7326,18409602-18410719,TSMD15,chunk26,FA1,1.117,cds,1,T,6,TSMA15,chunk26,FA1,1.117,2,2,4,4,2,T,13
15,7326,18412204-18413393,TSMD15,chunk26,FA1,1.189,cds,0,T,4,TSMA15,chunk26,FA1,1.189,2,3,4,4,2,T,12
15,7326,18422117-18422730,TSMD15,chunk26,FA1,0.613,cds,1,T,19,TSMA15,chunk26,FA1,0.613,2,2,1,3,0,T,19
15,7326,18423398-18423828,TSMD15,chunk26,FA1,0.43,ads,0,T,3,TSMA15,chunk26,FA1,0.43,1,1,0,0,1,T,12
15,7326,18424348-18425015,TSMD15,chunk26,FA1,0.667,cds,1,T,5,TSMA15,chunk26,FA1,0.667,1,0,0,2,0,T,14
15,7326,18525254-18527720,TSMD15,chunk28,FA1,2.466,cds,1,T,7,TSMA15,chunk28,FA1,2.466,3,3,4,4,1,T,18
15,7326,18534227-18534876,TSMD15,chunk28,FA1,0.649,ads,2,T,4,TSMA15,chunk28,FA1,0.649,4,4,4,4,2,T,10
15,7326,18576890-18577683,TSMD15,chunk29,FA1,0.793,ads,1,T,5,TSMA15,chunk29,FA1,0.793,4,4,2,2,3,T,12
15,7326,18578870-18580584,TSMD15,chunk29,FA1,1.714,ads,2,T,6,TSMA15,chunk29,FA1,1.714,4,1,1,1,1,T,12
15,7326,18601468-18602461,TSMD15,chunk29,FA1,0.993,cds,2,C,4,TSMA15,chunk29,FA1,0.993,4,0,0,0,0,C,23
15,7326,18603256-18604790,TSMD15,chunk29,FA1,1.534,cds,1,C,7,TSMA15,chunk29,FA1,1.534,4,0,0,0,0,C,13
15,7326,27157897-27158433,TSMD15,chunk32,FA1,0.536,ads,1,T,7,TSMA15,chunk32,FA1,0.536,3,3,0,2,4,T,18
15,7326,27398758-27399208,TSMD15,chunk34,FA1,0.45,cds,0,T,4,TSMA15,chunk34,FA1,0.45,1,0,0,0,0,T,20
15,7326,27400012-27400851,TSMD15,chunk34,FA1,0.839,ads,1,T,4,TSMA15,chunk34,FA1,0.839,1,0,0,2,0,T,17
15,7326,28064949-28065690,TSMD15,chunk42,FA1,0.741,ads,1,T,4,TSMA15,chunk42,FA1,0.741,4,3,3,3,2,T,8
15,7326,28471290-28472340,TSMD15,chunk44,FA1,1.05,ads,2,T,31,TSMA15,chunk44,FA1,1.05,3,0,0,0,0,T,10
15,7326,4402455-4403095,TSMD15,chunk6,FA1,0.64,ads,1,T,5,TSMA15,chunk6,FA1,0.64,1,1,0,0,1,T,14
