Date coded,Coder,Recording,Chunk,Block,Part,Length (ms),include_exclude,confidence_level,sounded_happy,sounded_soothing,sounded_loving,sounded_exited,Original Label,Duration,Comments
10:56:54 20Jan2020,TSMA19,2625,chunk27,FA1,16659273-16660534,1.261,unlabeled,1,0,0,0,1,T,12,None
10:53:39 20Jan2020,TSMA19,2625,chunk2,FA1,2732315-2733314,0.999,unlabeled,2,2,0,1,0,T,64,None
15:12:21 13Jan2020,TSMA6,6216,chunk12,FA1,6393264-6394664,1.4,unlabeled,3,3,3,3,2,T,12,None
15:12:34 13Jan2020,TSMA6,6216,chunk12,FA1,6441319-6443908,2.589,unlabeled,3,3,4,3,2,T,11,None
15:12:07 13Jan2020,TSMA6,6216,chunk12,FA1,6383249-6383509,0.26,unlabeled,2,3,2,2,3,T,15,None
15:16:36 13Jan2020,TSMA6,6216,chunk28,FA1,17832815-17833135,0.32,unlabeled,1,1,1,1,1,T,31,None
15:16:45 13Jan2020,TSMA6,6216,chunk28,FA1,17847385-17848000,0.615,unlabeled,2,0,0,0,0,T,7,None
15:17:01 13Jan2020,TSMA6,6216,chunk39,FA1,24007921-24008439,0.518,unlabeled,1,1,1,2,0,T,13,None
15:13:44 13Jan2020,TSMA6,6216,chunk15,FA1,6611372-6612953,1.581,unlabeled,1,1,1,0,0,A,21,None
15:13:00 13Jan2020,TSMA6,6216,chunk14,FA1,6531076-6532705,1.629,unlabeled,2,3,2,2,2,T,12,None
15:12:46 13Jan2020,TSMA6,6216,chunk14,FA1,6527624-6528366,0.742,unlabeled,3,3,3,2,2,T,8,None
15:13:19 13Jan2020,TSMA6,6216,chunk14,FA4,6554480-6554900,0.42,unlabeled,2,3,1,2,3,A,16,None
15:14:26 13Jan2020,TSMA6,6216,chunk22,FA1,8899420-8900240,0.82,unlabeled,2,3,2,2,2,T,16,None
15:14:55 13Jan2020,TSMA6,6216,chunk22,FA1,8925155-8925855,0.7,unlabeled,2,1,2,2,1,T,27,None
15:15:14 13Jan2020,TSMA6,6216,chunk23,FA1,13959689-13960788,1.099,unlabeled,3,4,4,4,3,A,14,None
15:14:01 13Jan2020,TSMA6,6216,chunk19,FA1,7598640-7599983,1.343,unlabeled,2,2,1,2,1,T,13,None
15:15:48 13Jan2020,TSMA6,6216,chunk26,FA1,14203533-14205168,1.635,unlabeled,2,3,1,2,3,A,14,None
15:16:01 13Jan2020,TSMA6,6216,chunk27,FA1,16611490-16612680,1.19,unlabeled,2,3,2,2,3,T,10,None
15:15:31 13Jan2020,TSMA6,6216,chunk25,FA1,14149402-14152358,2.956,unlabeled,2,3,2,2,3,A,13,None
15:11:49 13Jan2020,TSMA6,6216,chunk8,FA1,3515940-3516796,0.856,unlabeled,2,1,0,1,2,T,14,None
15:10:39 13Jan2020,TSMA6,6216,chunk6,FA1,3379906-3381336,1.43,unlabeled,2,3,2,2,2,T,21,None
15:11:12 13Jan2020,TSMA6,6216,chunk6,FA1,3416695-3417536,0.841,unlabeled,1,0,0,0,0,T,31,None
15:11:31 13Jan2020,TSMA6,6216,chunk6,FA1,3418508-3419292,0.784,unlabeled,1,0,0,0,1,T,17,None
15:18:00 13Jan2020,TSMA6,6216,chunk44,FA1,27346765-27347395,0.63,unlabeled,3,2,1,1,2,T,15,None
15:09:22 13Jan2020,TSMA6,6216,chunk2,FA1,1571982-1572568,0.586,unlabeled,1,1,2,2,1,T,24,None
15:09:49 13Jan2020,TSMA6,6216,chunk2,FA1,1593641-1594978,1.337,unlabeled,2,2,2,3,1,T,23,None
15:18:23 13Jan2020,TSMA6,6216,chunk46,FA1,29105449-29105838,0.389,unlabeled,2,1,0,0,1,A,19,None
15:17:19 13Jan2020,TSMA6,6216,chunk40,FA3,24044935-24045985,1.05,unlabeled,2,2,1,2,0,T,15,None
15:17:41 13Jan2020,TSMA6,6216,chunk40,FA4,24079694-24080525,0.831,unlabeled,2,2,1,1,2,A,19,None
15:07:56 13Jan2020,TSMA6,6216,chunk1,FA1,896410-897570,1.16,unlabeled,2,1,2,2,1,T,34,None
15:08:26 13Jan2020,TSMA6,6216,chunk1,FA1,903695-906725,3.03,unlabeled,2,3,1,2,4,T,27,None
15:08:53 13Jan2020,TSMA6,6216,chunk1,FA1,921780-923340,1.56,unlabeled,1,3,2,2,2,T,24,None
15:10:13 13Jan2020,TSMA6,6216,chunk5,FA1,1856421-1857458,1.037,unlabeled,1,2,3,2,1,T,19,None
15:25:45 13Jan2020,TSMA6,7326,chunk28,FA1,18525254-18527720,2.466,unlabeled,2,3,1,2,3,T,14,None
15:25:59 13Jan2020,TSMA6,7326,chunk28,FA1,18534227-18534876,0.649,unlabeled,2,1,1,2,0,T,13,None
15:26:32 13Jan2020,TSMA6,7326,chunk29,FA1,18576890-18577683,0.793,unlabeled,2,1,2,2,2,T,30,None
15:27:02 13Jan2020,TSMA6,7326,chunk29,FA1,18601468-18602461,0.993,unlabeled,1,1,1,1,1,C,17,None
15:27:13 13Jan2020,TSMA6,7326,chunk29,FA1,18603256-18604790,1.534,unlabeled,1,0,0,0,0,C,9,None
15:26:44 13Jan2020,TSMA6,7326,chunk29,FA1,18578870-18580584,1.714,unlabeled,1,1,1,2,1,T,11,None
15:20:49 13Jan2020,TSMA6,7326,chunk23,FA1,14995127-14996124,0.997,unlabeled,2,0,0,1,0,T,13,None
15:24:28 13Jan2020,TSMA6,7326,chunk26,FA1,18405145-18405655,0.51,unlabeled,2,1,2,2,2,T,21,None
15:23:33 13Jan2020,TSMA6,7326,chunk26,FA1,18395713-18397176,1.463,unlabeled,2,1,2,2,1,T,17,None
15:25:13 13Jan2020,TSMA6,7326,chunk26,FA1,18423398-18423828,0.43,unlabeled,2,3,2,2,2,T,12,None
15:24:37 13Jan2020,TSMA6,7326,chunk26,FA1,18409602-18410719,1.117,unlabeled,3,2,3,4,2,T,8,None
15:25:00 13Jan2020,TSMA6,7326,chunk26,FA1,18422117-18422730,0.613,unlabeled,2,2,3,3,1,T,10,None
15:24:49 13Jan2020,TSMA6,7326,chunk26,FA1,18412204-18413393,1.189,unlabeled,3,3,3,4,2,T,10,None
15:24:05 13Jan2020,TSMA6,7326,chunk26,FA1,18402613-18403959,1.346,unlabeled,1,1,1,1,2,T,13,None
15:23:14 13Jan2020,TSMA6,7326,chunk26,FA1,18388405-18388981,0.576,unlabeled,2,2,3,3,1,T,9,None
15:23:50 13Jan2020,TSMA6,7326,chunk26,FA1,18399092-18399692,0.6,unlabeled,2,2,3,2,0,T,15,None
15:25:29 13Jan2020,TSMA6,7326,chunk26,FA1,18424348-18425015,0.667,unlabeled,2,1,2,2,1,T,14,None
15:21:28 13Jan2020,TSMA6,7326,chunk24,FA1,15076500-15078229,1.729,unlabeled,2,1,0,1,0,T,16,None
15:21:11 13Jan2020,TSMA6,7326,chunk24,FA1,15047442-15048349,0.907,unlabeled,2,0,0,0,0,T,19,None
15:22:23 13Jan2020,TSMA6,7326,chunk24,FA1,15089434-15090934,1.5,unlabeled,2,3,2,3,1,T,13,None
15:21:42 13Jan2020,TSMA6,7326,chunk24,FA1,15079106-15079778,0.672,unlabeled,2,2,2,2,2,T,11,None
15:21:55 13Jan2020,TSMA6,7326,chunk24,FA1,15085418-15086016,0.598,unlabeled,2,1,1,1,2,T,11,None
15:22:08 13Jan2020,TSMA6,7326,chunk24,FA1,15088057-15088786,0.729,unlabeled,2,3,2,3,2,T,10,None
15:22:43 13Jan2020,TSMA6,7326,chunk25,FA1,15114549-15114909,0.36,unlabeled,2,1,0,0,0,T,18,None
15:23:02 13Jan2020,TSMA6,7326,chunk25,FA1,15122295-15122754,0.459,unlabeled,2,1,0,0,1,T,16,None
15:20:18 13Jan2020,TSMA6,7326,chunk9,FA1,6935357-6936418,1.061,unlabeled,2,2,4,3,1,T,13,None
15:20:04 13Jan2020,TSMA6,7326,chunk9,FA1,6927496-6928764,1.268,unlabeled,2,1,1,2,2,T,13,None
15:20:31 13Jan2020,TSMA6,7326,chunk9,FA1,6940080-6941386,1.306,unlabeled,2,1,2,2,1,T,12,None
15:19:49 13Jan2020,TSMA6,7326,chunk8,FA2,6566153-6566884,0.731,unlabeled,2,2,1,2,2,A,16,None
15:19:30 13Jan2020,TSMA6,7326,chunk8,FA1,6565776-6566730,0.954,unlabeled,2,2,2,2,2,T,22,None
15:28:11 13Jan2020,TSMA6,7326,chunk34,FA1,27400012-27400851,0.839,unlabeled,1,0,0,1,0,T,15,None
15:27:54 13Jan2020,TSMA6,7326,chunk34,FA1,27398758-27399208,0.45,unlabeled,1,1,0,0,1,T,20,None
15:28:42 13Jan2020,TSMA6,7326,chunk44,FA1,28471290-28472340,1.05,unlabeled,2,1,0,1,1,T,13,None
15:18:46 13Jan2020,TSMA6,7326,chunk2,FA2,3901270-3902450,1.18,unlabeled,2,2,2,2,1,A,17,None
15:27:32 13Jan2020,TSMA6,7326,chunk32,FA1,27157897-27158433,0.536,unlabeled,1,1,0,0,0,T,16,None
15:19:05 13Jan2020,TSMA6,7326,chunk6,FA1,4402455-4403095,0.64,unlabeled,2,0,0,0,0,T,15,None
15:28:25 13Jan2020,TSMA6,7326,chunk42,FA1,28064949-28065690,0.741,unlabeled,2,1,1,2,1,T,11,None
15:29:00 13Jan2020,TSMA6,8179,chunk7,FA1,2410119-2410990,0.871,unlabeled,3,2,1,3,2,A,12,None
15:29:48 13Jan2020,TSMA6,8179,chunk21,FA2,16292865-16295496,2.631,unlabeled,2,2,1,2,1,A,14,None
15:30:13 13Jan2020,TSMA6,8179,chunk21,FA3,16296446-16297291,0.845,unlabeled,2,2,2,2,2,A,23,None
15:30:31 13Jan2020,TSMA6,8179,chunk48,FA1,30255737-30256840,1.103,unlabeled,3,1,1,2,1,C,16,None
15:29:31 13Jan2020,TSMA6,8179,chunk16,FA2,13865540-13865908,0.368,unlabeled,2,2,0,1,2,A,28,None
12:57:29 14Jan2020,TSMA7,7220,chunk28,FA3,10140781-10142982,2.201,unlabeled,4,2,1,2,2,A,8,None
12:58:53 14Jan2020,TSMA7,7220,chunk38,FA1,15710148-15711393,1.245,unlabeled,3,2,1,0,2,C,12,None
12:57:06 14Jan2020,TSMA7,7220,chunk23,FA2,6314238-6315155,0.917,unlabeled,3,2,2,1,2,A,8,None
12:58:37 14Jan2020,TSMA7,7220,chunk37,FA1,15668705-15669471,0.766,unlabeled,4,3,1,2,3,A,11,None
12:57:55 14Jan2020,TSMA7,7220,chunk31,FA3,10331446-10332114,0.668,unlabeled,4,2,1,1,3,A,8,None
12:58:02 14Jan2020,TSMA7,7220,chunk31,FA3,10333771-10334051,0.28,unlabeled,4,2,1,2,2,A,6,None
12:57:43 14Jan2020,TSMA7,7220,chunk30,FA2,10259792-10260960,1.168,unlabeled,4,4,0,3,4,A,11,None
12:57:18 14Jan2020,TSMA7,7220,chunk24,FA1,6382150-6384698,2.548,unlabeled,4,1,2,2,1,A,9,None
12:59:17 14Jan2020,TSMA7,7220,chunk41,FA2,16862720-16863544,0.824,unlabeled,3,0,1,2,0,A,8,None
12:56:55 14Jan2020,TSMA7,7220,chunk5,FA2,2277112-2277846,0.734,unlabeled,3,2,1,2,2,C,7,None
12:58:21 14Jan2020,TSMA7,7220,chunk33,FA1,15234570-15235390,0.82,unlabeled,3,3,1,2,2,T,8,None
12:58:11 14Jan2020,TSMA7,7220,chunk33,FA1,15227970-15228840,0.87,unlabeled,4,2,2,2,2,T,5,None
12:59:41 14Jan2020,TSMA7,7220,chunk45,FA1,22553842-22554290,0.448,unlabeled,4,2,2,2,2,A,8,None
12:59:32 14Jan2020,TSMA7,7220,chunk45,FA1,22509634-22510507,0.873,unlabeled,4,0,1,1,1,A,11,None
12:59:05 14Jan2020,TSMA7,7220,chunk40,FA2,16769798-16770312,0.514,unlabeled,4,1,2,1,0,A,9,None
13:01:07 14Jan2020,TSMA7,7220,chunk52,FA4,30659890-30661112,1.222,unlabeled,3,2,1,2,2,A,8,None
13:00:06 14Jan2020,TSMA7,7220,chunk51,FA1,30594186-30594776,0.59,unlabeled,3,2,0,2,3,A,8,None
13:00:13 14Jan2020,TSMA7,7220,chunk51,FA1,30610467-30610937,0.47,unlabeled,4,3,2,2,3,A,6,None
13:00:43 14Jan2020,TSMA7,7220,chunk51,FA4,30644641-30645436,0.795,unlabeled,4,4,2,2,4,A,7,None
13:00:35 14Jan2020,TSMA7,7220,chunk51,FA4,30641566-30642573,1.007,unlabeled,4,4,1,2,4,A,8,None
13:00:25 14Jan2020,TSMA7,7220,chunk51,FA4,30631976-30632598,0.622,unlabeled,4,2,2,2,3,A,9,None
13:00:55 14Jan2020,TSMA7,7220,chunk51,FA4,30646015-30648287,2.272,unlabeled,4,3,2,2,4,A,11,None
12:59:53 14Jan2020,TSMA7,7220,chunk50,FA1,30484060-30484490,0.43,unlabeled,4,2,1,2,3,T,9,None
12:49:04 14Jan2020,TSMA7,0643,chunk39,FA2,26530416-26532096,1.68,unlabeled,4,4,2,3,3,T,11,None
12:49:22 14Jan2020,TSMA7,0643,chunk39,FA2,26551008-26551304,0.296,unlabeled,3,2,2,2,2,C,16,None
12:43:46 14Jan2020,TSMA7,0643,chunk13,FA1,11278211-11279081,0.87,unlabeled,4,2,2,2,2,T,7,None
12:44:11 14Jan2020,TSMA7,0643,chunk13,FA1,11283035-11283520,0.485,unlabeled,4,1,1,1,1,T,9,None
12:44:23 14Jan2020,TSMA7,0643,chunk13,FA1,11288834-11290778,1.944,unlabeled,4,0,1,1,1,T,10,None
12:44:32 14Jan2020,TSMA7,0643,chunk13,FA1,11291655-11293667,2.012,unlabeled,4,0,0,0,0,T,7,None
12:43:37 14Jan2020,TSMA7,0643,chunk13,FA1,11276259-11276870,0.611,unlabeled,3,1,1,0,2,T,12,None
12:44:00 14Jan2020,TSMA7,0643,chunk13,FA1,11280553-11281555,1.002,unlabeled,4,1,1,2,1,T,12,None
12:43:18 14Jan2020,TSMA7,0643,chunk11,FA1,11135799-11136280,0.481,unlabeled,4,1,1,2,0,T,11,None
12:43:05 14Jan2020,TSMA7,0643,chunk11,FA1,11130100-11130710,0.61,unlabeled,4,2,3,3,1,T,13,None
12:45:42 14Jan2020,TSMA7,0643,chunk17,FA2,14258333-14259264,0.931,unlabeled,4,1,0,1,3,C,10,None
12:45:18 14Jan2020,TSMA7,0643,chunk16,FA1,11450262-11451442,1.18,unlabeled,4,2,1,2,1,T,11,None
12:45:28 14Jan2020,TSMA7,0643,chunk16,FA1,11460013-11460782,0.769,unlabeled,4,2,1,2,2,T,9,None
12:45:01 14Jan2020,TSMA7,0643,chunk15,FA1,11402131-11403831,1.7,unlabeled,4,0,1,1,0,C,12,None
12:44:48 14Jan2020,TSMA7,0643,chunk15,FA1,11395987-11397225,1.238,unlabeled,4,0,1,1,1,C,10,None
12:46:00 14Jan2020,TSMA7,0643,chunk19,FA2,14331953-14335836,3.883,unlabeled,4,0,1,1,1,C,12,None
12:47:48 14Jan2020,TSMA7,0643,chunk36,FA2,21448917-21449845,0.928,unlabeled,4,3,1,2,3,A,10,None
12:47:18 14Jan2020,TSMA7,0643,chunk30,FA1,20518422-20520287,1.865,unlabeled,4,1,1,1,1,C,8,None
12:47:32 14Jan2020,TSMA7,0643,chunk32,FA1,20648000-20648686,0.686,unlabeled,4,2,1,2,2,C,9,None
12:41:58 14Jan2020,TSMA7,0643,chunk4,FA1,2151402-2152381,0.979,unlabeled,3,0,1,1,2,C,13,None
12:42:14 14Jan2020,TSMA7,0643,chunk4,FA1,2175929-2177029,1.1,unlabeled,4,0,0,1,3,C,13,None
12:54:20 14Jan2020,TSMA7,0643,chunk51,FA1,30552436-30554260,1.824,unlabeled,4,3,2,2,2,A,10,None
12:54:08 14Jan2020,TSMA7,0643,chunk51,FA1,30536680-30539238,2.558,unlabeled,4,2,2,2,2,A,9,None
12:54:29 14Jan2020,TSMA7,0643,chunk51,FA1,30555748-30556070,0.322,unlabeled,4,1,1,1,1,A,6,None
12:53:55 14Jan2020,TSMA7,0643,chunk50,FA1,29955716-29956736,1.02,unlabeled,4,1,2,2,1,A,7,None
12:42:46 14Jan2020,TSMA7,0643,chunk9,FA2,5197156-5197796,0.64,unlabeled,3,2,1,2,2,T,10,None
12:41:22 14Jan2020,TSMA7,0643,chunk2,FA1,2016491-2017690,1.199,unlabeled,4,2,2,2,1,C,18,None
12:41:40 14Jan2020,TSMA7,0643,chunk2,FA1,2059578-2060477,0.899,unlabeled,3,2,2,2,2,C,16,None
12:40:56 14Jan2020,TSMA7,0643,chunk1,FA1,1970580-1971675,1.095,unlabeled,3,0,2,2,0,C,16,None
12:42:28 14Jan2020,TSMA7,0643,chunk5,FA1,2225833-2226779,0.946,unlabeled,3,0,1,2,2,C,10,None
12:48:50 14Jan2020,TSMA7,0643,chunk38,FA2,26199560-26199872,0.312,unlabeled,4,2,0,2,2,A,7,None
12:48:33 14Jan2020,TSMA7,0643,chunk38,FA2,26183162-26183628,0.466,unlabeled,4,1,1,2,2,A,10,None
12:48:11 14Jan2020,TSMA7,0643,chunk38,FA2,26161988-26162780,0.792,unlabeled,4,2,2,2,3,A,8,None
12:48:20 14Jan2020,TSMA7,0643,chunk38,FA2,26166056-26166616,0.56,unlabeled,4,2,1,2,2,A,8,None
12:48:41 14Jan2020,TSMA7,0643,chunk38,FA2,26191240-26192624,1.384,unlabeled,4,2,1,2,2,A,8,None
12:47:59 14Jan2020,TSMA7,0643,chunk38,FA1,26186810-26187708,0.898,unlabeled,4,2,1,2,2,C,7,None
12:46:16 14Jan2020,TSMA7,0643,chunk23,FA1,16625000-16625952,0.952,unlabeled,4,1,1,1,1,C,13,None
12:46:39 14Jan2020,TSMA7,0643,chunk23,FA1,16631309-16634177,2.868,unlabeled,4,1,2,2,1,C,10,None
12:46:28 14Jan2020,TSMA7,0643,chunk23,FA1,16627528-16629715,2.187,unlabeled,4,1,1,2,1,C,10,None
12:47:06 14Jan2020,TSMA7,0643,chunk23,FA1,16647405-16648714,1.309,unlabeled,4,0,1,1,1,C,12,None
12:46:52 14Jan2020,TSMA7,0643,chunk23,FA1,16635372-16635975,0.603,unlabeled,4,0,0,0,2,C,9,None
12:53:31 14Jan2020,TSMA7,0643,chunk48,FA1,28458098-28459792,1.694,unlabeled,4,2,1,2,2,A,7,None
12:53:44 14Jan2020,TSMA7,0643,chunk49,FA1,28543056-28544596,1.54,unlabeled,4,1,2,2,1,C,9,None
12:52:10 14Jan2020,TSMA7,0643,chunk44,FA2,26892220-26892602,0.382,unlabeled,4,3,1,3,3,T,7,None
12:52:01 14Jan2020,TSMA7,0643,chunk44,FA2,26875950-26876216,0.266,unlabeled,4,3,0,1,3,T,11,None
12:51:47 14Jan2020,TSMA7,0643,chunk44,FA1,26914270-26914732,0.462,unlabeled,4,0,1,1,1,C,10,None
12:52:20 14Jan2020,TSMA7,0643,chunk45,FA1,28254346-28254820,0.474,unlabeled,4,2,1,2,2,C,7,None
12:52:33 14Jan2020,TSMA7,0643,chunk46,FA1,28333736-28334228,0.492,unlabeled,4,3,2,3,3,A,9,None
12:53:20 14Jan2020,TSMA7,0643,chunk47,FA1,28439326-28440578,1.252,unlabeled,4,1,1,2,1,A,11,None
12:52:57 14Jan2020,TSMA7,0643,chunk47,FA1,28399200-28400742,1.542,unlabeled,4,3,2,3,3,C,7,None
12:53:08 14Jan2020,TSMA7,0643,chunk47,FA1,28428962-28431014,2.052,unlabeled,4,0,1,2,1,A,9,None
12:52:48 14Jan2020,TSMA7,0643,chunk47,FA1,28396592-28398016,1.424,unlabeled,4,0,1,1,1,C,10,None
12:49:33 14Jan2020,TSMA7,0643,chunk40,FA2,26567156-26567672,0.516,unlabeled,3,2,2,2,2,C,6,None
12:49:53 14Jan2020,TSMA7,0643,chunk40,FA2,26592052-26592956,0.904,unlabeled,3,2,1,2,2,C,8,None
12:50:25 14Jan2020,TSMA7,0643,chunk40,FA2,26605792-26606719,0.927,unlabeled,4,3,1,2,2,C,10,None
12:50:01 14Jan2020,TSMA7,0643,chunk40,FA2,26594990-26596112,1.122,unlabeled,4,2,1,2,2,C,6,None
12:49:43 14Jan2020,TSMA7,0643,chunk40,FA2,26574169-26574780,0.611,unlabeled,3,0,1,2,1,C,9,None
12:50:12 14Jan2020,TSMA7,0643,chunk40,FA2,26597940-26598376,0.436,unlabeled,2,1,1,1,1,C,10,None
12:50:35 14Jan2020,TSMA7,0643,chunk41,FA2,26653844-26655408,1.564,unlabeled,3,3,2,2,2,C,7,None
12:50:51 14Jan2020,TSMA7,0643,chunk42,FA2,26688700-26690145,1.445,unlabeled,4,2,2,2,4,C,11,None
12:50:59 14Jan2020,TSMA7,0643,chunk42,FA2,26705730-26706392,0.662,unlabeled,4,2,1,2,2,C,6,None
12:51:33 14Jan2020,TSMA7,0643,chunk43,FA2,26776314-26776764,0.45,unlabeled,3,1,1,2,2,T,12,None
12:51:10 14Jan2020,TSMA7,0643,chunk43,FA2,26765672-26766716,1.044,unlabeled,3,1,1,2,2,C,6,None
12:51:19 14Jan2020,TSMA7,0643,chunk43,FA2,26774544-26775095,0.551,unlabeled,3,4,1,2,4,T,8,None
12:56:23 14Jan2020,TSMA7,2625,chunk28,FA1,16704842-16705456,0.614,unlabeled,4,2,2,2,2,T,9,None
12:55:49 14Jan2020,TSMA7,2625,chunk17,FA1,12359701-12360702,1.001,unlabeled,4,2,1,2,2,C,6,None
12:55:03 14Jan2020,TSMA7,2625,chunk15,FA1,10009239-10010020,0.781,unlabeled,3,2,2,2,2,T,6,None
12:55:29 14Jan2020,TSMA7,2625,chunk15,FA1,9977706-9978000,0.294,unlabeled,4,3,2,3,2,T,6,None
12:55:11 14Jan2020,TSMA7,2625,chunk15,FA1,10016585-10017025,0.44,unlabeled,4,3,2,3,3,T,7,None
12:55:22 14Jan2020,TSMA7,2625,chunk15,FA1,10033418-10034212,0.794,unlabeled,4,1,2,2,1,T,9,None
12:54:56 14Jan2020,TSMA7,2625,chunk15,FA1,10006988-10007435,0.447,unlabeled,3,3,2,3,2,T,7,None
12:55:39 14Jan2020,TSMA7,2625,chunk15,FA1,9996590-9997840,1.25,unlabeled,4,2,2,2,2,T,9,None
12:56:34 14Jan2020,TSMA7,2625,chunk34,FA1,27374608-27374951,0.343,unlabeled,4,4,0,2,4,C,8,None
12:56:01 14Jan2020,TSMA7,2625,chunk18,FA1,12394154-12394895,0.741,unlabeled,3,0,0,2,0,C,9,None
12:56:11 14Jan2020,TSMA7,2625,chunk27,FA1,16659273-16660534,1.261,unlabeled,3,2,1,2,2,T,7,None
12:54:45 14Jan2020,TSMA7,2625,chunk2,FA1,2732315-2733314,0.999,unlabeled,3,3,2,2,2,T,7,None
14:11:50 13Jan2020,TSMA4,7220,chunk28,FA3,10140781-10142982,2.201,unlabeled,3,0,1,1,0,A,29,None
14:14:12 13Jan2020,TSMA4,7220,chunk38,FA1,15710148-15711393,1.245,unlabeled,2,1,0,1,0,C,28,None
14:11:05 13Jan2020,TSMA4,7220,chunk23,FA2,6314238-6315155,0.917,unlabeled,3,2,1,1,0,A,10,None
14:13:42 13Jan2020,TSMA4,7220,chunk37,FA1,15668705-15669471,0.766,unlabeled,3,2,2,2,0,A,11,None
14:12:28 13Jan2020,TSMA4,7220,chunk31,FA3,10331446-10332114,0.668,unlabeled,3,2,2,2,0,A,11,None
14:12:48 13Jan2020,TSMA4,7220,chunk31,FA3,10333771-10334051,0.28,unlabeled,3,1,1,1,0,A,18,None
14:12:10 13Jan2020,TSMA4,7220,chunk30,FA2,10259792-10260960,1.168,unlabeled,0,3,2,3,2,A,18,None
14:11:18 13Jan2020,TSMA4,7220,chunk24,FA1,6382150-6384698,2.548,unlabeled,4,2,2,2,0,A,11,None
14:15:02 13Jan2020,TSMA4,7220,chunk41,FA2,16862720-16863544,0.824,unlabeled,4,2,2,2,0,A,13,None
14:10:53 13Jan2020,TSMA4,7220,chunk5,FA2,2277112-2277846,0.734,unlabeled,3,0,0,0,0,C,8,None
14:13:28 13Jan2020,TSMA4,7220,chunk33,FA1,15234570-15235390,0.82,unlabeled,3,2,1,2,0,T,11,None
14:13:16 13Jan2020,TSMA4,7220,chunk33,FA1,15227970-15228840,0.87,unlabeled,3,0,0,0,0,T,15,None
14:16:01 13Jan2020,TSMA4,7220,chunk45,FA1,22553842-22554290,0.448,unlabeled,2,0,0,0,0,A,6,None
14:15:54 13Jan2020,TSMA4,7220,chunk45,FA1,22509634-22510507,0.873,unlabeled,2,0,0,0,0,A,12,None
14:14:46 13Jan2020,TSMA4,7220,chunk40,FA2,16769798-16770312,0.514,unlabeled,3,1,2,2,0,A,10,None
14:17:24 13Jan2020,TSMA4,7220,chunk52,FA4,30659890-30661112,1.222,unlabeled,3,2,0,0,1,A,40,None
14:16:28 13Jan2020,TSMA4,7220,chunk51,FA1,30594186-30594776,0.59,unlabeled,3,2,0,1,2,A,10,None
14:16:41 13Jan2020,TSMA4,7220,chunk51,FA1,30610467-30610937,0.47,unlabeled,3,2,0,2,2,A,11,None
14:16:15 13Jan2020,TSMA4,7220,chunk50,FA1,30484060-30484490,0.43,unlabeled,2,0,0,0,0,T,11,None
13:39:55 13Jan2020,TSMA4,0643,chunk2,FA1,2016491-2017690,1.199,unlabeled,4,0,0,0,0,C,17,None
13:40:10 13Jan2020,TSMA4,0643,chunk2,FA1,2059578-2060477,0.899,unlabeled,4,0,0,0,0,C,14,None
13:45:25 13Jan2020,TSMA4,0643,chunk13,FA1,11278211-11279081,0.87,unlabeled,3,0,2,2,0,T,25,None
13:46:23 13Jan2020,TSMA4,0643,chunk13,FA1,11283035-11283520,0.485,unlabeled,4,0,2,1,0,T,15,None
13:46:45 13Jan2020,TSMA4,0643,chunk13,FA1,11288834-11290778,1.944,unlabeled,4,3,2,3,1,T,18,None
13:47:23 13Jan2020,TSMA4,0643,chunk13,FA1,11291655-11293667,2.012,unlabeled,4,3,3,3,2,T,13,None
13:44:58 13Jan2020,TSMA4,0643,chunk13,FA1,11276259-11276870,0.611,unlabeled,3,2,2,2,0,T,21,None
13:46:06 13Jan2020,TSMA4,0643,chunk13,FA1,11280553-11281555,1.002,unlabeled,3,1,1,1,0,T,29,None
13:44:16 13Jan2020,TSMA4,0643,chunk11,FA1,11135799-11136280,0.481,unlabeled,4,0,2,0,0,T,20,None
13:43:54 13Jan2020,TSMA4,0643,chunk11,FA1,11130100-11130710,0.61,unlabeled,3,1,1,0,0,T,27,None
13:49:31 13Jan2020,TSMA4,0643,chunk17,FA2,14258333-14259264,0.931,unlabeled,3,2,1,2,1,C,28,None
13:56:10 13Jan2020,TSMA4,0643,chunk38,FA2,26199560-26199872,0.312,unlabeled,3,0,0,0,0,A,6,None
13:55:45 13Jan2020,TSMA4,0643,chunk38,FA2,26183162-26183628,0.466,unlabeled,4,0,0,0,0,A,7,None
13:55:06 13Jan2020,TSMA4,0643,chunk38,FA2,26161988-26162780,0.792,unlabeled,4,0,0,0,0,A,8,None
13:55:37 13Jan2020,TSMA4,0643,chunk38,FA2,26166056-26166616,0.56,unlabeled,4,0,0,0,0,A,29,None
13:56:02 13Jan2020,TSMA4,0643,chunk38,FA2,26191240-26192624,1.384,unlabeled,3,0,1,0,0,A,16,None
13:54:40 13Jan2020,TSMA4,0643,chunk38,FA1,26186810-26187708,0.898,unlabeled,4,1,3,2,0,C,12,None
13:48:00 13Jan2020,TSMA4,0643,chunk15,FA1,11402131-11403831,1.7,unlabeled,3,0,0,0,0,C,9,None
13:47:49 13Jan2020,TSMA4,0643,chunk15,FA1,11395987-11397225,1.238,unlabeled,3,0,0,0,0,C,15,None
13:48:41 13Jan2020,TSMA4,0643,chunk16,FA1,11450262-11451442,1.18,unlabeled,3,2,2,2,1,T,29,None
13:48:58 13Jan2020,TSMA4,0643,chunk16,FA1,11460013-11460782,0.769,unlabeled,3,0,0,0,0,T,16,None
